13.058268,77.539601
12.905921,77.49126
12.989701,77.51859
12.861086,77.606456
12.914625,77.571329
12.901112,77.497055
13.04946,77.698515
12.918353,77.581965
12.955513,77.561904
12.972365,77.630785
